## blobtools v0.9.19
## assembly	: /home/gerth/Documents/working_directory/mapped_reads_assembled/all_contigs.fas
## coverage	: spades - /home/gerth/Documents/working_directory/mapped_reads_assembled/all_contigs.fas
## taxonomy	: tax0 - /home/gerth/Documents/working_directory/mapped_reads_assembled/all_contigs.blast
## nodesDB	: None
## taxrule	: bestsum
##
# name	length	GC	N	spades	superkingdom.t.6	superkingdom.s.7	superkingdom.c.8	phylum.t.9	phylum.s.10	phylum.c.11	order.t.12	order.s.13	order.c.14	family.t.15	family.s.16	family.c.17	genus.t.18	genus.s.19	genus.c.20	species.t.21	species.s.22	species.c.23
SRR957081_1_length_826_cov_42.8815	826	0.4976	0	42.882	Bacteria	13083.0	0	Proteobacteria	13083.0	0	Orbales	9684.0	3	Orbaceae	9684.0	3	Gilliamella	5589.0	4	Gilliamella apicola	5589.0	4
SRR957081_2_length_566_cov_29.6567	566	0.5795	0	29.657	Bacteria	8895.0	0	Actinobacteria	7112.0	1	Bifidobacteriales	7112.0	1	Bifidobacteriaceae	7112.0	1	Bifidobacterium	7112.0	1	Bifidobacterium catenulatum	4445.0	3
SRR957081_3_length_448_cov_25.2072	448	0.5379	0	25.207	Bacteria	8115.0	0	Proteobacteria	8115.0	0	Rhizobiales	7287.0	1	Brucellaceae	3975.0	2	Ochrobactrum	3975.0	2	uncultured Rhizobiales bacterium	3312.0	6
SRR957081_4_length_444_cov_40.4015	444	0.5293	0	40.401	Bacteria	7593.0	0	Firmicutes	7593.0	0	Lactobacillales	7593.0	0	Lactobacillaceae	7593.0	0	Lactobacillus	7593.0	0	uncultured Lactobacillus sp.	3193.0	4
SRR957081_5_length_412_cov_102.871	412	0.5534	0	102.871	Bacteria	6118.0	0	Proteobacteria	6118.0	0	Neisseriales	6118.0	0	Neisseriaceae	6118.0	0	Snodgrassella	3070.0	2	Snodgrassella alvi	3070.0	2
SRR957081_6_length_359_cov_27.0828	359	0.4958	0	27.083	Bacteria	5562.0	0	Proteobacteria	5562.0	0	Rhizobiales	5562.0	0	Bartonellaceae	3218.0	1	Bartonella	3218.0	1	uncultured Rhizobiales bacterium	2344.0	4
SRR957081_7_length_357_cov_12.5093	357	0.5966	0	12.509	Bacteria	5781.0	0	Actinobacteria	5781.0	0	Bifidobacteriales	5781.0	0	Bifidobacteriaceae	5781.0	0	Bifidobacterium	5781.0	0	Bifidobacterium bifidum	2635.0	4
SRR957081_8_length_297_cov_107.417	297	0.5118	0	107.417	Bacteria	5130.0	0	Proteobacteria	4653.0	1	Neisseriales	4653.0	1	Neisseriaceae	4653.0	1	Neisseriaceae-undef	2196.0	4	uncultured Neisseriaceae bacterium	2196.0	4
SRR957081_9_length_294_cov_21.4981	294	0.5136	0	21.498	Bacteria	4456.0	0	Firmicutes	4456.0	0	Lactobacillales	3918.0	1	Lactobacillaceae	3918.0	1	Lactobacillus	3918.0	1	uncultured Lactobacillus sp.	1597.0	5
SRR957081_10_length_280_cov_9.38866	280	0.6143	0	9.389	Bacteria	5108.0	0	Actinobacteria	5108.0	0	Bifidobacteriales	5108.0	0	Bifidobacteriaceae	5108.0	0	Bifidobacterium	5108.0	0	Bifidobacterium thermophilum	2028.0	6
SRR957081_11_length_260_cov_158.833	260	0.5538	0	158.833	Bacteria	4217.0	0	Proteobacteria	4217.0	0	Rhizobiales	4217.0	0	Rhizobiales-undef	2180.0	1	Rhizobiales-undef	2180.0	1	uncultured Rhizobiales bacterium	2180.0	1
SRR957081_12_length_246_cov_54.6667	246	0.5447	0	54.667	Bacteria	4271.0	0	Proteobacteria	3387.0	1	Orbales	1314.0	3	Orbaceae	1314.0	3	Gilliamella	1314.0	3	Gilliamella apicola	1314.0	3
SRR957081_13_length_245_cov_64.2123	245	0.5551	0	64.212	Bacteria	4236.0	0	Proteobacteria	4236.0	0	Rhizobiales	3800.0	1	Bartonellaceae	3800.0	1	Bartonella	3800.0	1	unresolved	840.0	7
SRR957081_14_length_231_cov_86.2121	231	0.5195	0	86.212	Bacteria	3603.0	0	Proteobacteria	3294.0	1	Neisseriales	2365.0	3	Neisseriaceae	2365.0	3	Snodgrassella	2071.0	5	Snodgrassella alvi	2071.0	5
SRR957081_15_length_203_cov_54.3706	203	0.5369	0	54.371	Bacteria	3164.0	0	Proteobacteria	3164.0	0	Rhizobiales	3164.0	0	Brucellaceae	2835.0	1	Brucella	2835.0	1	Brucella abortus	1575.0	2
SRR957081_16_length_201_cov_107.601	201	0.5473	0	107.601	Bacteria	3411.0	0	Proteobacteria	3069.0	1	Neisseriales	1581.0	2	Neisseriaceae	1581.0	2	Proteobacteria-undef	1488.0	4	uncultured beta proteobacterium	1488.0	5
SRR957081_17_length_198_cov_70.1515	198	0.5303	0	70.151	Bacteria	3324.0	0	Firmicutes	2724.0	1	Lactobacillales	2724.0	1	Lactobacillaceae	2724.0	1	Lactobacillus	2724.0	1	uncultured bacterium	600.0	8
SRR957081_18_length_181_cov_115.696	181	0.5083	0	115.696	Bacteria	3223.0	0	Proteobacteria	3223.0	0	Neisseriales	2888.0	1	Neisseriaceae	2888.0	1	Kingella	939.0	5	Kingella kingae	939.0	6
SRR957081_19_length_161_cov_11.7031	161	0.5839	0	11.703	Bacteria	2870.0	0	Actinobacteria	2870.0	0	Bifidobacteriales	2870.0	0	Bifidobacteriaceae	2870.0	0	Bifidobacterium	2870.0	0	uncultured Bifidobacterium sp.	1380.0	4
SRR957081_20_length_152_cov_191.782	152	0.4803	0	191.782	Bacteria	2597.0	0	Proteobacteria	2597.0	0	Neisseriales	1754.0	1	Neisseriaceae	1754.0	1	Neisseria	1192.0	3	Neisseria meningitidis	948.0	4
SRR957081_21_length_144_cov_44.6036	144	0.5278	0	44.604	Bacteria	2590.0	0	Proteobacteria	2351.0	1	Proteobacteria-undef	1068.0	4	Proteobacteria-undef	1068.0	4	Proteobacteria-undef	1068.0	5	uncultured gamma proteobacterium	1068.0	5
SRR957081_22_length_143_cov_117.273	143	0.5524	0	117.273	Bacteria	2317.0	0	Proteobacteria	2317.0	0	Neisseriales	1179.0	2	Neisseriaceae	1179.0	2	unresolved	522.0	5	unresolved	522.0	5
SRR957081_23_length_138_cov_38.581	138	0.529	0	38.581	Bacteria	2488.0	0	Firmicutes	2249.0	1	Lactobacillales	2249.0	1	Lactobacillaceae	2249.0	1	Lactobacillus	2249.0	1	uncultured Lactobacillus sp.	1503.0	4
SRR957081_24_length_104_cov_63.7887	104	0.5769	0	63.789	Bacteria	1890.0	0	Proteobacteria	1890.0	0	Rhodospirillales	1890.0	0	Acetobacteraceae	1890.0	0	Gluconobacter	1701.0	1	Gluconobacter oxydans	1134.0	3
SRR957081_25_length_100_cov_102.254	100	0.56	0	102.254	Bacteria	1641.0	1	Firmicutes	740.0	3	Lactobacillales	740.0	3	Lactobacillaceae	740.0	3	Lactobacillus	740.0	3	uncultured Lactobacillus sp.	555.0	7
SRR957081_26_length_85_cov_79.0769	85	0.5647	0	79.077	Bacteria	1580.0	0	Firmicutes	1264.0	1	Lactobacillales	1106.0	2	Lactobacillaceae	1106.0	2	Lactobacillus	948.0	3	Lactobacillus salivarius	632.0	5
SRR957081_27_length_74_cov_37.4146	74	0.6351	0	37.415	Bacteria	1198.0	1	Proteobacteria	1198.0	1	Rhodospirillales	1198.0	1	Acetobacteraceae	1198.0	1	Gluconacetobacter	929.0	3	Gluconacetobacter diazotrophicus	792.0	4
SRR957081_28_length_61_cov_154.5	61	0.4918	0	154.5	Bacteria	1017.0	1	Proteobacteria	1017.0	1	Rhizobiales	452.0	4	unresolved	339.0	5	Legionella	339.0	6	unresolved	113.0	9
SRR957081_29_length_56_cov_18.3043	56	0.4464	0	18.304	Bacteria	609.8	0	Firmicutes	609.8	0	Lactobacillales	401.8	1	Lactobacillaceae	401.8	1	Lactobacillus	401.8	1	unresolved	208.0	3
SRR957081_30_length_52_cov_181.895	52	0.6154	0	181.895	Bacteria	873.9	1	Proteobacteria	873.9	1	unresolved	194.2	6	unresolved	194.2	6	unresolved	194.2	7	unresolved	97.1	9
SRR957081_31_length_52_cov_138.737	52	0.5769	0	138.737	Bacteria	971.0	0	Proteobacteria	971.0	0	Burkholderiales	971.0	0	Comamonadaceae	485.5	2	Comamonadaceae-undef	485.5	2	Alcaligenes sp.	388.4	6
SRR957081_32_length_49_cov_159.062	49	0.6122	0	159.062	Bacteria	916.0	0	Proteobacteria	458.0	2	Rhizobiales	366.4	3	Bradyrhizobiaceae	366.4	4	unresolved	183.2	6	Candidatus Phytoplasma australiense	183.2	8
SRR957081_33_length_49_cov_20.5	49	0.4898	0	20.5	Bacteria	458.0	0	Firmicutes	458.0	0	Lactobacillales	274.8	1	Lactobacillaceae	274.8	1	Lactobacillus	274.8	1	uncultured Lactobacillus sp.	274.8	1
SRR957081_34_length_48_cov_59.9333	48	0.5	0	59.933	Bacteria	875.6	0	Firmicutes	875.6	0	Lactobacillales	785.8	1	Lactobacillaceae	449.0	2	Lactobacillus	449.0	2	Streptococcus salivarius	168.4	8
SRR957081_35_length_48_cov_52.9333	48	0.4583	0	52.933	Bacteria	538.8	0	Firmicutes	538.8	0	Lactobacillales	449.0	1	Lactobacillaceae	449.0	1	Lactobacillus	449.0	1	unresolved	89.8	5
SRR957081_36_length_42_cov_52.7778	42	0.5714	0	52.778	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None
SRR957081_37_length_41_cov_63.875	41	0.5122	0	63.875	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None
SRR957081_38_length_34_cov_53	34	0.6176	0	53.0	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None
SRR957082_1_length_1004_cov_219.709	1004	0.489	0	219.709	Bacteria	17255.0	0	Tenericutes	17255.0	0	Entomoplasmatales	17255.0	0	Spiroplasmataceae	17255.0	0	Spiroplasma	17255.0	0	Spiroplasma melliferum	1844.0	9
SRR957083_1_length_739_cov_29.4065	739	0.4953	0	29.407	Bacteria	11999.0	0	Proteobacteria	11999.0	0	Orbales	8972.0	2	Orbaceae	8972.0	2	Frischella	6759.0	3	Frischella perrara	6759.0	3
SRR957083_2_length_523_cov_37.2755	523	0.5239	0	37.276	Bacteria	8510.0	0	Proteobacteria	8510.0	0	Neisseriales	8510.0	0	Neisseriaceae	8510.0	0	Neisseriaceae-undef	4830.0	1	uncultured Neisseriaceae bacterium	4830.0	2
SRR957083_3_length_412_cov_33.3852	412	0.5558	0	33.385	Bacteria	6118.0	0	Proteobacteria	6118.0	0	Neisseriales	6118.0	0	Neisseriaceae	6118.0	0	Snodgrassella	3070.0	2	Snodgrassella alvi	3070.0	2
SRR957083_4_length_344_cov_11.1318	344	0.5174	0	11.132	Bacteria	6163.0	0	Firmicutes	6163.0	0	Lactobacillales	4283.0	1	Lactobacillaceae	4283.0	1	Lactobacillus	4283.0	1	uncultured Firmicutes bacterium	1880.0	5
SRR957083_5_length_266_cov_34.3519	266	0.5526	0	34.352	Bacteria	4518.0	0	Proteobacteria	4518.0	0	Orbales	3215.0	1	Orbaceae	3215.0	1	Frischella	2375.0	3	Frischella perrara	2375.0	3
SRR957083_6_length_232_cov_65.5628	232	0.5129	0	65.563	Bacteria	4118.0	0	Proteobacteria	4118.0	0	Neisseriales	4118.0	0	Neisseriaceae	4118.0	0	Kingella	1203.0	4	Kingella kingae	1203.0	5
SRR957083_7_length_231_cov_31.101	231	0.5152	0	31.101	Bacteria	3599.0	0	Proteobacteria	3290.0	1	Neisseriales	2361.0	3	Neisseriaceae	2361.0	3	Snodgrassella	2067.0	5	Snodgrassella alvi	2067.0	5
SRR957083_8_length_229_cov_4.93878	229	0.4891	0	4.939	Bacteria	3359.0	0	Firmicutes	3359.0	0	Lactobacillales	3359.0	0	Lactobacillaceae	3359.0	0	Lactobacillus	3359.0	0	uncultured Lactobacillus sp.	1254.0	4
SRR957083_9_length_211_cov_34.1573	211	0.4929	0	34.157	Bacteria	3687.0	0	Proteobacteria	3687.0	0	Neisseriales	2127.0	1	Neisseriaceae	2127.0	1	Neisseria	1737.0	2	uncultured beta proteobacterium	1560.0	3
SRR957083_10_length_211_cov_31.3146	211	0.5166	0	31.315	Bacteria	3815.0	0	Proteobacteria	3815.0	0	Proteobacteria-undef	1950.0	2	Proteobacteria-undef	1950.0	2	Proteobacteria-undef	1950.0	3	uncultured gamma proteobacterium	1950.0	3
SRR957083_11_length_120_cov_64.1609	120	0.525	0	64.161	Bacteria	2220.0	0	Proteobacteria	1998.0	1	Neisseriales	1998.0	1	Neisseriaceae	1998.0	1	Neisseria	1998.0	1	Neisseria meningitidis	888.0	5
SRR957085_1_length_826_cov_154.585	826	0.4988	0	154.585	Bacteria	13122.0	0	Proteobacteria	13122.0	0	Orbales	9717.0	2	Orbaceae	9717.0	2	Gilliamella	5589.0	3	Gilliamella apicola	5589.0	3
SRR957085_2_length_663_cov_263.09	663	0.5113	0	263.09	Bacteria	11207.0	0	Proteobacteria	11207.0	0	Proteobacteria-undef	6113.0	1	Proteobacteria-undef	6113.0	1	Proteobacteria-undef	6113.0	2	uncultured beta proteobacterium	6113.0	2
SRR957085_3_length_611_cov_303.061	611	0.5385	0	303.061	Bacteria	9619.0	0	Proteobacteria	9619.0	0	Neisseriales	9619.0	0	Neisseriaceae	9619.0	0	Snodgrassella	4880.0	2	Snodgrassella alvi	4880.0	2
SRR957085_4_length_347_cov_104.137	347	0.5187	0	104.137	Bacteria	6210.0	0	Firmicutes	6210.0	0	Lactobacillales	4314.0	1	Lactobacillaceae	4314.0	1	Lactobacillus	4314.0	1	uncultured Firmicutes bacterium	1896.0	5
SRR957085_5_length_273_cov_150.983	273	0.5238	0	150.983	Bacteria	4212.0	0	Proteobacteria	4212.0	0	Neisseriales	4212.0	0	Neisseriaceae	2397.0	1	Snodgrassella	2397.0	1	Snodgrassella alvi	2397.0	1
SRR957085_6_length_266_cov_216.635	266	0.5526	0	216.635	Bacteria	4633.0	0	Proteobacteria	4633.0	0	Proteobacteria-undef	1900.0	2	Proteobacteria-undef	1900.0	2	Proteobacteria-undef	1900.0	2	uncultured gamma proteobacterium	1900.0	2
SRR957085_7_length_231_cov_51.7626	231	0.4892	0	51.763	Bacteria	3415.0	0	Firmicutes	3415.0	0	Lactobacillales	3415.0	0	Lactobacillaceae	3415.0	0	Lactobacillus	3415.0	0	uncultured Lactobacillus sp.	1708.0	3
SRR957085_8_length_191_cov_1.61392	191	0.5916	0	1.614	Bacteria	3481.0	0	Actinobacteria	2797.0	1	Bifidobacteriales	2797.0	1	Bifidobacteriaceae	2797.0	1	Bifidobacterium	2797.0	1	Bifidobacterium coryneforme	1412.0	6
SRR957085_9_length_172_cov_163.504	172	0.5291	0	163.504	Bacteria	3103.0	0	Proteobacteria	3103.0	0	Proteobacteria-undef	1272.0	2	Proteobacteria-undef	1272.0	2	Proteobacteria-undef	1272.0	3	uncultured gamma proteobacterium	1272.0	3
SRR957085_10_length_172_cov_155.417	172	0.5349	0	155.417	Bacteria	3070.0	0	Proteobacteria	3070.0	0	Proteobacteria-undef	1590.0	2	Proteobacteria-undef	1590.0	3	Proteobacteria-undef	1590.0	4	uncultured gamma proteobacterium	1590.0	4
SRR957085_11_length_172_cov_151.259	172	0.5291	0	151.259	Bacteria	3087.0	0	Proteobacteria	3087.0	0	Proteobacteria-undef	1272.0	2	Proteobacteria-undef	1272.0	3	Proteobacteria-undef	1272.0	5	uncultured gamma proteobacterium	1272.0	5
SRR957085_12_length_158_cov_116.872	158	0.538	0	116.872	Bacteria	2669.0	0	Firmicutes	2428.0	1	Lactobacillales	2428.0	1	Lactobacillaceae	2428.0	1	Lactobacillus	2428.0	1	Lactobacillus acidophilus	738.0	7
SRR957085_13_length_138_cov_89.5429	138	0.529	0	89.543	Bacteria	2488.0	0	Firmicutes	2249.0	1	Lactobacillales	2249.0	1	Lactobacillaceae	2249.0	1	Lactobacillus	2249.0	1	uncultured Lactobacillus sp.	1503.0	4
SRR957085_14_length_132_cov_314.475	132	0.5833	0	314.475	Bacteria	2330.0	0	Proteobacteria	2330.0	0	Proteobacteria-undef	2086.0	1	Proteobacteria-undef	2086.0	1	Proteobacteria-undef	1864.0	2	uncultured beta proteobacterium	1864.0	2
SRR957085_15_length_106_cov_179.959	106	0.5755	0	179.959	Bacteria	1928.0	0	Proteobacteria	1928.0	0	Orbales	980.0	2	Orbaceae	980.0	2	Gilliamella	784.0	3	Gilliamella apicola	784.0	3
SRR957085_16_length_63_cov_188.9	63	0.5714	0	188.9	Bacteria	997.0	0	Proteobacteria	585.0	1	Bacteria-undef	412.0	2	Bacteria-undef	412.0	2	Bacteria-undef	412.0	3	uncultured bacterium	412.0	3
SRR957085_17_length_58_cov_195.48	58	0.5172	0	195.48	Bacteria	540.0	0	Proteobacteria	540.0	0	Neisseriales	324.0	1	Neisseriaceae	324.0	1	unresolved	216.0	2	unresolved	216.0	2
SRR957086_1_length_1571_cov_3.85826	1571	0.5334	0	3.858	Bacteria	31006.0	0	Proteobacteria	31006.0	0	Rhizobiales	31006.0	0	Bartonellaceae	15710.0	2	Bartonella	15710.0	3	uncultured Rhizobiales bacterium	10620.0	7
SRR957087_1_length_921_cov_179.137	921	0.5168	0	179.137	Bacteria	15481.0	0	Proteobacteria	15481.0	0	Rhizobiales	15481.0	0	Bartonellaceae	9068.0	1	Bartonella	9068.0	1	uncultured Rhizobiales bacterium	6413.0	4
SRR957087_2_length_613_cov_203.471	613	0.5204	0	203.471	Bacteria	10159.0	0	Firmicutes	10159.0	0	Lactobacillales	10159.0	0	Lactobacillaceae	10159.0	0	Lactobacillus	10159.0	0	Lactobacillus amylovorus	1818.0	8
SRR957087_3_length_598_cov_87.0708	598	0.51	0	87.071	Bacteria	10090.0	0	Proteobacteria	10090.0	0	Orbales	4157.0	3	Orbaceae	4157.0	3	Proteobacteria-undef	3286.0	5	uncultured gamma proteobacterium	3286.0	5
SRR957087_4_length_466_cov_37.5982	466	0.6137	0	37.598	Bacteria	8013.0	0	Actinobacteria	8013.0	0	Bifidobacteriales	8013.0	0	Bifidobacteriaceae	8013.0	0	Bifidobacterium	8013.0	0	Bifidobacterium thermophilum	3068.0	4
SRR957087_5_length_440_cov_26.9509	440	0.5955	0	26.951	Bacteria	7935.0	0	Actinobacteria	7935.0	0	Bifidobacteriales	7935.0	0	Bifidobacteriaceae	7935.0	0	Bifidobacterium	7935.0	0	Bifidobacterium kashiwanohense	3096.0	4
SRR957087_6_length_380_cov_104.265	380	0.5447	0	104.265	Bacteria	4980.0	0	Firmicutes	4859.0	1	Lactobacillales	4859.0	1	Lactobacillaceae	4859.0	1	Lactobacillus	4859.0	1	uncultured Lactobacillus sp.	3104.0	2
SRR957087_7_length_355_cov_26.9099	355	0.6	0	26.91	Bacteria	5732.0	0	Actinobacteria	5732.0	0	Bifidobacteriales	5732.0	0	Bifidobacteriaceae	5732.0	0	Bifidobacterium	5732.0	0	Bifidobacterium bifidum	2615.0	3
SRR957087_8_length_323_cov_14.5	323	0.5666	0	14.5	Bacteria	5324.0	0	Proteobacteria	4394.0	1	Proteobacteria-undef	2985.0	3	Proteobacteria-undef	2985.0	3	Proteobacteria-undef	2985.0	3	uncultured beta proteobacterium	2985.0	3
SRR957087_9_length_318_cov_164.354	318	0.5252	0	164.354	Bacteria	4531.0	1	Proteobacteria	4531.0	1	Enterobacterales	1958.0	4	Enterobacteriaceae	1958.0	4	Cronobacter	1437.0	5	Cronobacter dublinensis	1437.0	6
SRR957087_10_length_301_cov_17.2015	301	0.5083	0	17.201	Bacteria	5200.0	0	Proteobacteria	4716.0	1	Neisseriales	4716.0	1	Neisseriaceae	4716.0	1	Neisseriaceae-undef	2224.0	4	uncultured Neisseriaceae bacterium	2224.0	4
SRR957087_11_length_250_cov_308.668	250	0.532	0	308.668	Bacteria	3849.0	0	Bacteria-undef	2313.0	2	Bacteria-undef	2313.0	4	Bacteria-undef	2313.0	4	Bacteria-undef	2313.0	4	uncultured bacterium	1169.0	7
SRR957087_12_length_250_cov_119.318	250	0.484	0	119.318	Bacteria	3244.0	0	Proteobacteria	3244.0	0	Orbales	1707.0	2	Orbaceae	1707.0	2	Gilliamella	1407.0	3	Gilliamella apicola	1407.0	3
SRR957087_13_length_231_cov_91.7273	231	0.4978	0	91.727	Bacteria	3383.0	0	Firmicutes	3383.0	0	Lactobacillales	3383.0	0	Lactobacillaceae	3383.0	0	Lactobacillus	3383.0	0	uncultured Lactobacillus sp.	1672.0	3
SRR957087_14_length_210_cov_390.429	210	0.5762	0	390.429	Bacteria	3763.0	0	Proteobacteria	3763.0	0	Rhizobiales	2987.0	1	Bartonellaceae	1823.0	2	Bartonella	1823.0	2	Bartonella quintana	1823.0	2
SRR957087_15_length_203_cov_177.671	203	0.532	0	177.671	Bacteria	3164.0	0	Proteobacteria	3164.0	0	Rhizobiales	3164.0	0	Brucellaceae	2835.0	1	Brucella	2835.0	1	Brucella abortus	1575.0	2
SRR957087_16_length_201_cov_14.4702	201	0.5473	0	14.47	Bacteria	3411.0	0	Proteobacteria	3069.0	1	Neisseriales	1581.0	2	Neisseriaceae	1581.0	2	Proteobacteria-undef	1488.0	4	uncultured beta proteobacterium	1488.0	5
SRR957087_17_length_180_cov_77.2721	180	0.55	0	77.272	Bacteria	2948.0	0	Proteobacteria	2948.0	0	Orbales	2396.0	1	Orbaceae	2396.0	1	Gilliamella	1220.0	2	Gilliamella apicola	1220.0	2
SRR957087_18_length_168_cov_181.711	168	0.5655	0	181.711	Bacteria	3080.0	0	Proteobacteria	2769.0	1	Rhizobiales	2147.0	2	Rhizobiaceae	1525.0	3	Rhizobium	1525.0	3	Rhizobium tropici	1525.0	3
SRR957087_19_length_168_cov_150.889	168	0.5536	0	150.889	Bacteria	2915.0	0	Proteobacteria	2915.0	0	Rhizobiales	2327.0	1	Rhizobiaceae	1739.0	2	Rhizobium	1739.0	2	Rhizobium tropici	1445.0	3
SRR957087_20_length_161_cov_29.6328	161	0.5776	0	29.633	Bacteria	2840.0	0	Actinobacteria	2840.0	0	Bifidobacteriales	2840.0	0	Bifidobacteriaceae	2840.0	0	Bifidobacterium	2840.0	0	uncultured Bifidobacterium sp.	1648.0	3
SRR957087_21_length_160_cov_189.764	160	0.5188	0	189.764	Bacteria	2804.0	0	Proteobacteria	2804.0	0	Neisseriales	1916.0	1	Neisseriaceae	1916.0	1	Proteobacteria-undef	888.0	4	uncultured beta proteobacterium	888.0	5
SRR957087_22_length_131_cov_176	131	0.5573	0	176.0	Bacteria	2418.0	0	Proteobacteria	2418.0	0	Rhizobiales	2175.0	1	Hyphomicrobiaceae	1701.0	2	Blastochloris	1701.0	2	Blastochloris viridis	1701.0	2
SRR957087_23_length_116_cov_315.783	116	0.5517	0	315.783	Bacteria	2146.0	0	Proteobacteria	1716.0	1	Rhizobiales	1716.0	1	Bartonellaceae	1071.0	3	Bartonella	1071.0	3	unresolved	430.0	6
SRR957087_24_length_114_cov_180.704	114	0.5175	0	180.704	Bacteria	2039.0	0	Proteobacteria	1023.0	2	Bacteria-undef	805.0	3	Bacteria-undef	805.0	3	Bacteria-undef	805.0	3	Gilliamella apicola	606.0	6
SRR957087_25_length_100_cov_326.537	100	0.56	0	326.537	Bacteria	1641.0	1	Firmicutes	740.0	3	Lactobacillales	740.0	3	Lactobacillaceae	740.0	3	Lactobacillus	740.0	3	uncultured Lactobacillus sp.	555.0	7
SRR957087_26_length_100_cov_223.537	100	0.53	0	223.537	Bacteria	1850.0	0	Proteobacteria	1850.0	0	Rhizobiales	1850.0	0	Bartonellaceae	1295.0	2	Bartonella	1295.0	3	Bartonella sp.	925.0	4
SRR957087_27_length_71_cov_49.1842	71	0.5775	0	49.184	Bacteria	1320.0	0	Actinobacteria	1056.0	1	Propionibacteriales	660.0	4	Nocardioidaceae	528.0	5	Nocardioides	528.0	5	unresolved	132.0	9
SRR957087_28_length_52_cov_510.895	52	0.6154	0	510.895	Bacteria	873.9	1	Proteobacteria	776.8	2	Aeromonadales	194.2	8	Aeromonadaceae	194.2	8	Aeromonas	194.2	8	unresolved	97.1	9
SRR957087_29_length_49_cov_351.688	49	0.6122	0	351.688	Bacteria	916.0	0	Proteobacteria	549.6	2	Rhizobiales	366.4	4	Bradyrhizobiaceae	366.4	4	unresolved	183.2	6	unresolved	91.6	9
SRR957087_30_length_48_cov_145.533	48	0.5625	0	145.533	Bacteria	898.0	0	Proteobacteria	898.0	0	Burkholderiales	628.6	2	Comamonadaceae	538.8	3	Comamonadaceae-undef	449.0	4	unresolved	89.8	9
SRR957087_31_length_45_cov_178.167	45	0.5778	0	178.167	Bacteria	757.8	1	Actinobacteria	421.0	3	Corynebacteriales	336.8	5	Mycobacteriaceae	252.6	6	Mycobacterium	252.6	7	unresolved	84.2	9
SRR957087_32_length_41_cov_23	41	0.6341	0	23.0	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None
SRR957087_33_length_39_cov_561	39	0.5385	0	561.0	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None
SRR957087_34_length_35_cov_5.5	35	0.5143	0	5.5	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None	no-hit	0.0	None
SRR957093_1_length_614_cov_13.2943	614	0.5147	0	13.294	Bacteria	10436.0	0	Proteobacteria	10436.0	0	Proteobacteria-undef	5590.0	2	Proteobacteria-undef	5590.0	2	Proteobacteria-undef	5590.0	3	uncultured gamma proteobacterium	5590.0	3
SRR957093_2_length_596_cov_9.75666	596	0.5856	0	9.757	Bacteria	10580.0	0	Actinobacteria	10580.0	0	Bifidobacteriales	10580.0	0	Bifidobacteriaceae	10580.0	0	Bifidobacterium	10580.0	0	Bifidobacterium asteroides	4384.0	3
SRR957093_3_length_487_cov_10.6718	487	0.6099	0	10.672	Bacteria	8454.0	0	Actinobacteria	8454.0	0	Bifidobacteriales	8454.0	0	Bifidobacteriaceae	8454.0	0	Bifidobacterium	8454.0	0	Bifidobacterium thermophilum	3244.0	4
SRR957093_4_length_470_cov_14.984	470	0.5298	0	14.984	Bacteria	7054.0	0	Proteobacteria	7054.0	0	Enterobacterales	3400.0	3	Enterobacteriaceae	3400.0	3	Cronobacter	3400.0	3	Cronobacter sakazakii	3400.0	4
SRR957093_5_length_346_cov_7.98083	346	0.604	0	7.981	Bacteria	5650.0	0	Actinobacteria	5650.0	0	Bifidobacteriales	5650.0	0	Bifidobacteriaceae	5650.0	0	Bifidobacterium	5650.0	0	Bifidobacterium bifidum	2580.0	4
SRR957093_6_length_270_cov_28.9241	270	0.5407	0	28.924	Bacteria	4108.0	0	Firmicutes	3354.0	1	Lactobacillales	2919.0	2	Lactobacillaceae	2919.0	2	Lactobacillus	2919.0	2	uncultured bacterium	754.0	8
SRR957093_7_length_243_cov_9.07143	243	0.5103	0	9.071	Bacteria	3880.0	0	Proteobacteria	3481.0	1	Rhizobiales	3082.0	2	Bartonellaceae	3082.0	2	Bartonella	3082.0	2	uncultured Bartonella sp.	1197.0	5
SRR957093_8_length_219_cov_6.46774	219	0.4795	0	6.468	Bacteria	3611.0	0	Proteobacteria	3611.0	0	Orbales	3075.0	1	Orbaceae	3075.0	1	Gilliamella	2724.0	2	Gilliamella apicola	2724.0	2
SRR957093_9_length_210_cov_2.42938	210	0.4571	0	2.429	Bacteria	3331.0	0	Firmicutes	3331.0	0	Lactobacillales	3331.0	0	Lactobacillaceae	3331.0	0	Lactobacillus	3331.0	0	Lactobacillus kunkeei	2755.0	2
